SetId,MemberId,SetDesc,MemberDesc
2517,175,Verasys Mapper Names,VAV-EFF-HTG-SP
2517,174,Verasys Mapper Names,VAV-OCC-HTG-SP
2517,138,Verasys Mapper Names,VAV-SAT-RES-SP
2517,66,Verasys Mapper Names,VENT-S
2517,17,Verasys Mapper Names,VENT-TIMER
2517,105,Verasys Mapper Names,VFD-ECON-MINPOS
2517,133,Verasys Mapper Names,VFD-FAULT
2517,36,Verasys Mapper Names,VOTE-ALLOWED
2517,7,Verasys Mapper Names,WARM-FLOW
2517,25,Verasys Mapper Names,WC-ADJLIM
2517,30,Verasys Mapper Names,WC-EN
2517,76,Verasys Mapper Names,ZCU-SAT
2517,78,Verasys Mapper Names,ZCU-SAT
2517,56,Verasys Mapper Names,ZNCAN-VOTE
2517,43,Verasys Mapper Names,ZN-ERR
2517,53,Verasys Mapper Names,ZN-MODE
2517,28,Verasys Mapper Names,ZN-OCC
2517,112,Verasys Mapper Names,ZN-SYS-STATE
2517,0,Verasys Mapper Names,ZN-T
2517,54,Verasys Mapper Names,ZN-TYPE
2517,55,Verasys Mapper Names,ZN-VOTE
2517,58,Verasys Mapper Names,ZN-VOTENM
2517,70,Verasys Mapper Names,ZONE-WEIGHT
2544,3,Verasys Zoning System State,Bypass Damper Not Needed
2544,5,Verasys Zoning System State,Missing Bypass Damper
2544,1,Verasys Zoning System State,Missing Rooftop
2544,0,Verasys Zoning System State,OK
2544,2,Verasys Zoning System State,Unsupported Rooftop
2544,4,Verasys Zoning System State,Unsupported Zone
513,1,View Group,
513,94,View Group,Access
513,140,View Group,Access Control Default Values
513,15,View Group,Acquired Memory
513,34,View Group,Action Table
513,66,View Group,ADS Dialup
513,151,View Group,Advanced Configuration
513,118,View Group,Advanced Demand Limiting
513,111,View Group,Advanced Engineering Values
513,119,View Group,Advanced Load Rolling
513,117,View Group,Advanced Operational Data
513,44,View Group,Advanced Setup
513,41,View Group,Alarm Setup
513,40,View Group,Alarm State
513,142,View Group,Alarm/Warning Thresholds
513,9,View Group,Alarms
513,14,View Group,Allocated Memory
513,69,View Group,Analog Inputs
513,70,View Group,Analog Outputs
513,81,View Group,Anti-Loitering
513,79,View Group,Anti-Passback
513,86,View Group,Asset Processing
513,62,View Group,Audit Trail
513,51,View Group,BACnet
513,60,View Group,BACnet Intrinsic Alarming
513,130,View Group,BACnet Messaging
513,131,View Group,BACnet Routing
513,71,View Group,Binary Inputs
513,72,View Group,Binary Outputs
513,29,View Group,Calculations
513,30,View Group,Category
513,106,View Group,Change of Value Reporting
513,98,View Group,Chart Display
513,141,View Group,Commands
513,39,View Group,Communication
513,149,View Group,Configuration
513,17,View Group,Connection Status
513,8,View Group,Control
513,102,View Group,Control Attributes
513,108,View Group,Control Source
513,91,View Group,Controller Events
513,132,View Group,Current Term
513,103,View Group,Data Attributes
513,68,View Group,Data Source
513,104,View Group,Database
513,28,View Group,Daylight Savings
513,48,View Group,Debug
513,109,View Group,Default State
513,21,View Group,Demand Limiting
513,125,View Group,Demand Limiting Advanced
513,53,View Group,Device
513,19,View Group,Dial Setup
513,37,View Group,Display
513,105,View Group,Encryption
513,3,View Group,Engineering
513,5,View Group,Engineering Values
513,107,View Group,Engineering Values - Filter Setup
513,87,View Group,Entity Processing
513,43,View Group,Event Setup
513,42,View Group,Event State
513,52,View Group,Execution
513,92,View Group,Facility Codes
513,129,View Group,Feedback
513,45,View Group,Filter Setup
513,24,View Group,Fixed Window Alg
513,127,View Group,Fixed Window Alg Advanced
513,36,View Group,Flags
513,99,View Group,General
513,134,View Group,Graphic Association
513,88,View Group,Group Processing
513,4,View Group,Hardware
513,46,View Group,Hardware Setup
513,133,View Group,Header Configuration
513,143,View Group,Heating/Cooling Setpoint Mode
513,115,View Group,High Level Interface
513,136,View Group,HTTP Messaging
513,77,View Group,Identification
513,82,View Group,Identification Set 1
513,83,View Group,Identification Set 2
513,84,View Group,Identification Set 3
513,85,View Group,Identification Set 4
513,56,View Group,Inputs
513,35,View Group,Interlock Definition
513,65,View Group,LAN
513,22,View Group,Load Rolling
513,126,View Group,Load Rolling Advanced
513,121,View Group,Load Summary
513,26,View Group,Loads
513,58,View Group,Local Storage
513,152,View Group,Locator
513,138,View Group,Logging
513,114,View Group,Low Level Interface
513,145,View Group,Manual Adjustments
513,12,View Group,Members
513,47,View Group,Memory Sizing
513,33,View Group,Metrics
513,16,View Group,Modem Initialization
513,49,View Group,MSTP
513,73,View Group,Multistate Inputs
513,74,View Group,Multistate Outputs
513,6,View Group,Network
513,64,View Group,Network Identification
513,0,View Group,None
513,78,View Group,Notification
513,2,View Group,Object
513,80,View Group,Occupancy
513,135,View Group,Offline Detection
513,38,View Group,Operation
513,122,View Group,Operation And Display
513,27,View Group,Operational Data
513,57,View Group,Outputs
513,116,View Group,Peer to Peer
513,93,View Group,PIN
513,154,View Group,Point Name Display
513,20,View Group,Port Setup
513,97,View Group,Portal Mode
513,113,View Group,Portal Mode Priority
513,67,View Group,Power Management
513,112,View Group,Priority
513,95,View Group,Privileges
513,120,View Group,Profile
513,139,View Group,Program
513,148,View Group,Proxy Configuration
513,101,View Group,Range End
513,100,View Group,Range Start
513,54,View Group,Reference
513,75,View Group,Remote Inputs
513,76,View Group,Remote Outputs
513,59,View Group,Repository Storage
513,55,View Group,Reset
513,13,View Group,Restart Options
513,137,View Group,Scale
513,32,View Group,Scheduling Values
513,110,View Group,Security
513,11,View Group,Setup
513,144,View Group,Single Setpoint Mode
513,63,View Group,Site
513,25,View Group,Sliding Window Alg
513,128,View Group,Sliding Window Alg Advanced
513,123,View Group,SNMP
513,10,View Group,State
513,7,View Group,States
513,18,View Group,Statistics
513,50,View Group,Status
513,146,View Group,Sun Position
513,89,View Group,Team Processing
513,61,View Group,Time
513,150,View Group,Time Series Data
513,96,View Group,Timed Override
513,90,View Group,Tracking
513,31,View Group,User Capability
513,23,View Group,Utility Profile
513,124,View Group,Validated Environment
513,153,View Group,Warning Banner
513,147,View Group,Weekly Scheduling
512,73,View Name,Access
512,39,View Name,Action Tables
512,31,View Name,Alarm
512,52,View Name,All Items
512,53,View Name,All Items - Expert
512,71,View Name,Anti-Loitering
512,69,View Name,Anti-Passback
512,86,View Name,Associated Graphic
512,87,View Name,Authorization Categories
512,81,View Name,Averaging
512,80,View Name,BACnet Alarm
512,88,View Name,BACnet Trend
512,26,View Name,Balancer Focus
512,36,View Name,Calendar
512,28,View Name,Command
512,63,View Name,Command Hierarchy
512,45,View Name,Communications
512,27,View Name,Configuration
512,89,View Name,Custom Enumeration
512,83,View Name,Demand
512,24,View Name,Detailed Focus
512,25,View Name,Diagnostic
512,47,View Name,Email
512,37,View Name,Engineering
512,255,View Name,Eovt
512,95,View Name,Equipment
512,94,View Name,Equipment Definition
512,44,View Name,Event
512,32,View Name,Event Enrollment
512,23,View Name,Focus
512,41,View Name,Graphic
512,43,View Name,Group
512,33,View Name,Hardware
512,67,View Name,Identification
512,57,View Name,Input Category
512,61,View Name,Inputs and Outputs
512,38,View Name,Interlock Definition
512,66,View Name,Line Segment
512,77,View Name,Load
512,79,View Name,Load Summary
512,35,View Name,Logic
512,75,View Name,Members
512,65,View Name,Mux
512,46,View Name,Network
512,82,View Name,Non MVE Product
512,68,View Name,Notification
512,70,View Name,Occupancy
512,76,View Name,Options
512,58,View Name,Output Category
512,62,View Name,Package Attributes
512,48,View Name,Pager
512,59,View Name,Parameter Category
512,96,View Name,Point List
512,49,View Name,Printer
512,74,View Name,Privileges
512,72,View Name,Processing
512,78,View Name,Profile
512,54,View Name,Recipient List
512,91,View Name,Remote Services Connection
512,55,View Name,Resource
512,34,View Name,Schedule
512,56,View Name,Site View
512,21,View Name,Snapshot All Numeric
512,16,View Name,Snapshot Command
512,15,View Name,Snapshot Config
512,13,View Name,Snapshot Default
512,11,View Name,Snapshot Focus
512,17,View Name,Snapshot Int Command
512,12,View Name,Snapshot Internal
512,14,View Name,Snapshot Key
512,20,View Name,Snapshot Numeric
512,19,View Name,Snapshot Pri Write
512,18,View Name,Snapshot Write
512,50,View Name,SNMP
512,93,View Name,Spaces
512,10,View Name,ss 1st
512,22,View Name,ss last
512,64,View Name,State Selection
512,40,View Name,Summary
512,84,View Name,Summary Definition
512,92,View Name,Syslog
512,85,View Name,Tailored Summary
512,30,View Name,Totalization
512,51,View Name,Tree View
512,29,View Name,Trend
512,90,View Name,Trend
512,42,View Name,Trend Study
512,60,View Name,Unlicensed Items
511,2,View Type,Command View
511,1,View Type,Configuration View
511,4,View Type,Extension View
511,0,View Type,Focus View
511,3,View Type,Information View
32,1,VMA Balancer Autocal,Cooling
32,2,VMA Balancer Autocal,Discharge Air
32,0,VMA Balancer Autocal,Heating
32,3,VMA Balancer Autocal,Return Air
285,4,VMA Dual,Cooling
285,5,VMA Dual,Heating
285,3,VMA Dual,Mixing
285,2,VMA Dual,Satisfied
285,0,VMA Dual,Shutdown Closed
285,1,VMA Dual,Shutdown Open
285,6,VMA Dual,Suppl Htg
284,2,VMA Heating,Both Htg Box Max
284,4,VMA Heating,Both Htg Supplm Max
284,1,VMA Heating,Box Htg
284,6,VMA Heating,Htg Entry State
284,5,VMA Heating,Htg Max Flow Reset
284,0,VMA Heating,No Htg Required
284,3,VMA Heating,Supplemental Htg
2586,0,Voltage Range,0-10V
2586,1,Voltage Range,0-5V
2586,2,Voltage Range,2-10V
1750,3,VSD Inverter State,3
1750,7,VSD Inverter State,7
1750,8,VSD Inverter State,8
1750,6,VSD Inverter State,Check DCCT
1750,1,VSD Inverter State,Dwell
1750,5,VSD Inverter State,Faulted
1750,2,VSD Inverter State,Run
1750,0,VSD Inverter State,Stop
1750,4,VSD Inverter State,Test Mode
1258,2,VVT Bypass Damper Control State,Hold
1258,1,VVT Bypass Damper Control State,Max Pressure
1258,0,VVT Bypass Damper Control State,Min Pressure
1258,3,VVT Bypass Damper Control State,Position
1258,4,VVT Bypass Damper Control State,SP Control
1253,0,VVT Damper Controller State,Close
1253,7,VVT Damper Controller State,Cooling
1253,3,VVT Damper Controller State,Cooling Min
1253,5,VVT Damper Controller State,Damper Max
1253,8,VVT Damper Controller State,Heating
1253,4,VVT Damper Controller State,Heating Min
1253,2,VVT Damper Controller State,Hold
1253,6,VVT Damper Controller State,Mode Mismatch
1253,1,VVT Damper Controller State,Open
1248,2,VVT Zone Mismatch,Cooling
1248,1,VVT Zone Mismatch,Heating
1248,0,VVT Zone Mismatch,Normal
1249,1,VVT Zone Mode,Cool Mode
1249,0,VVT Zone Mode,Heat Mode
1250,3,VVT Zone Vote,Cool
1250,1,VVT Zone Vote,Heat
1250,2,VVT Zone Vote,Satisfied
1250,4,VVT Zone Vote,Urgent Cool
1250,0,VVT Zone Vote,Urgent Heat
1704,3,Warm-up Cool-down,Cool-Down
1704,0,Warm-up Cool-down,Normal
1704,1,Warm-up Cool-down,Pre-Check
1704,5,Warm-up Cool-down,Setpoints Reached
1704,2,Warm-up Cool-down,Warm-Up
1704,4,Warm-up Cool-down,Warm-up or Cool-down not Enabled
2636,0,WARNING BANNER,None
2636,1,WARNING BANNER,U.S. Department of Defense (DoD) Warning Banner
2636,3,WARNING BANNER,U.S. Department of Transportation (DOT) Federal Aviation Administration (FAA) Warning Banner
2636,2,WARNING BANNER,U.S. General Services Administration (GSA) Warning Banner
1433,1,Waterside Econ State,Chiller Control
1433,5,Waterside Econ State,CHWS-T Timing
1433,4,Waterside Econ State,Hx Control
1433,0,Waterside Econ State,Off
1433,7,Waterside Econ State,Start Chillers
1433,3,Waterside Econ State,Start Hx
1433,2,Waterside Econ State,Stop Chillers
1433,8,Waterside Econ State,Stop Hx
1433,6,Waterside Econ State,Warm CW-T
356,1,WB/DP,DP
356,0,WB/DP,WB
40020,2,Weak Strong,Hold
40020,1,Weak Strong,Strong
40020,0,Weak Strong,Weak
40500,2,Weak wind/Strong wind/Blast,Blast
40500,1,Weak wind/Strong wind/Blast,Strong wind
40500,0,Weak wind/Strong wind/Blast,Weak wind
40120,1,Weak/Strong,Strong
40120,0,Weak/Strong,Weak
140,255,Week Of Month,Any week of month
140,3,Week Of Month,Days 15-21
140,1,Week Of Month,Days 1-7
140,4,Week Of Month,Days 22-28
140,5,Week Of Month,Days 29-31
140,2,Week Of Month,Days 8-14
140,6,Week Of Month,Last seven days
1559,1,Weekly Schedule Purge,Auto Delete 31 days
1559,2,Weekly Schedule Purge,Auto Delete 7 days
1559,0,Weekly Schedule Purge,Manual Delete
1396,4,Wind Dir 16,E
1396,3,Wind Dir 16,ENE
1396,5,Wind Dir 16,ESE
1396,0,Wind Dir 16,N
1396,2,Wind Dir 16,NE
1396,1,Wind Dir 16,NNE
1396,15,Wind Dir 16,NNW
1396,14,Wind Dir 16,NW
1396,8,Wind Dir 16,S
1396,6,Wind Dir 16,SE
1396,7,Wind Dir 16,SSE
1396,9,Wind Dir 16,SSW
1396,10,Wind Dir 16,SW
1396,12,Wind Dir 16,W
1396,13,Wind Dir 16,WNW
1396,11,Wind Dir 16,WSW
1395,4,Wind Direction 16,East
1395,3,Wind Direction 16,East North East
1395,5,Wind Direction 16,East South East
1395,0,Wind Direction 16,North
1395,2,Wind Direction 16,North East
1395,1,Wind Direction 16,North North East
1395,15,Wind Direction 16,North North West
1395,14,Wind Direction 16,North West
1395,8,Wind Direction 16,South
1395,6,Wind Direction 16,South East
1395,7,Wind Direction 16,South South East
1395,9,Wind Direction 16,South South West
1395,10,Wind Direction 16,South West
1395,12,Wind Direction 16,West
1395,13,Wind Direction 16,West North West
1395,11,Wind Direction 16,West South West
609,2,Winter Summer,Hold
609,1,Winter Summer,Summer
609,0,Winter Summer,Winter
1223,2,Wireless Signal Strength,Average
1223,0,Wireless Signal Strength,None
1223,3,Wireless Signal Strength,Strong
1223,1,Wireless Signal Strength,Weak
2513,4,Wireless Status,Duplicate Address
2513,5,Wireless Status,Invalid PAN ID
2513,1,Wireless Status,Lost Coordinator
2513,2,Wireless Status,Network Reforming
2513,7,Wireless Status,No Neighbors
2513,0,Wireless Status,Normal
2513,3,Wireless Status,Single Neighbor
2513,6,Wireless Status,Weak Route
812,0,Word Length,7
812,1,Word Length,8
1,0,Write Priority,0 (No Priority)
1,1,Write Priority,1 (Manual Life Safety)
1,10,Write Priority,10 (Application)
1,11,Write Priority,11 (Demand Limiting)
1,12,Write Priority,12 (Application)
1,13,Write Priority,13 (Load Rolling)
1,14,Write Priority,14 (Application)
1,15,Write Priority,15 (Scheduling)
1,16,Write Priority,16 (Default)
1,2,Write Priority,2 (Auto Life Safety)
1,3,Write Priority,3 (Application)
1,4,Write Priority,4 (Application)
1,5,Write Priority,5 (Critical Equipment)
1,6,Write Priority,6 (Minimum On Off)
1,7,Write Priority,7 (Heavy Equip Delay)
1,8,Write Priority,8 (Operator Override)
1,9,Write Priority,9 (Application)
341,0,XL5K Controller Type,XL-10
341,4,XL5K Controller Type,XL-100
341,1,XL5K Controller Type,XL-20
341,5,XL5K Controller Type,XL-300
341,2,XL5K Controller Type,XL-50
341,6,XL5K Controller Type,XL-500
341,7,XL5K Controller Type,XL-600
341,3,XL5K Controller Type,XL-80
341,8,XL5K Controller Type,Zone Manager
342,1,XL5K Point Type,Analog Input
342,4,XL5K Point Type,Analog Output
342,2,XL5K Point Type,Digital Input
342,3,XL5K Point Type,Digital Output
342,13,XL5K Point Type,Flexible Point
342,18,XL5K Point Type,Multistage Digital
342,16,XL5K Point Type,Point w/ Feedback
342,7,XL5K Point Type,Pseudo Analog
342,8,XL5K Point Type,Pseudo Digital
342,14,XL5K Point Type,Pseudo Point
342,17,XL5K Point Type,Pulse 2 Digital
342,5,XL5K Point Type,Pulse Input
342,9,XL5K Point Type,Remote Analog
342,10,XL5K Point Type,Remote Digital
342,11,XL5K Point Type,Type 11
342,12,XL5K Point Type,Type 12
342,15,XL5K Point Type,Type 15
342,6,XL5K Point Type,Type 6
342,0,XL5K Point Type,Undefined
364,8,XLP Off On,Fixed - Off
364,9,XLP Off On,Fixed - On
364,7,XLP Off On,"Fixed, Off"
364,6,XLP Off On,"Fixed, On"
364,0,XLP Off On,N/A
364,5,XLP Off On,Normal
364,2,XLP Off On,Off
364,3,XLP Off On,Off.
364,1,XLP Off On,On
364,4,XLP Off On,On.
365,3,XLP Off On Auto,AOFF
365,4,XLP Off On Auto,AON
365,8,XLP Off On Auto,"Fixed, AOFF"
365,9,XLP Off On Auto,"Fixed, AON"
365,7,XLP Off On Auto,"Fixed, Off"
365,6,XLP Off On Auto,"Fixed, On"
365,0,XLP Off On Auto,N/A
365,5,XLP Off On Auto,Normal
365,2,XLP Off On Auto,Off
365,1,XLP Off On Auto,On
2234,75,YCAV YCIV Status Codes,ANTI-RECYCLE TIMER ACTIVE
2234,83,YCAV YCIV Status Codes,BAS MOTOR CURRENT LIMITING
2234,90,YCAV YCIV Status Codes,BAS SOUND LIMITING
2234,50,YCAV YCIV Status Codes,CONTROL VOLTAGE FAULT
2234,93,YCAV YCIV Status Codes,COOLING DEMAND SHUTDOWN
2234,18,YCAV YCIV Status Codes,CT PLUG FAULT
2234,64,YCAV YCIV Status Codes,DAILY SCHEDULE SHUTDOWN
2234,12,YCAV YCIV Status Codes,DC BUS VOLTAGE IMBALANCE
2234,41,YCAV YCIV Status Codes,DC BUS VOLTAGE IMBALANCE
2234,79,YCAV YCIV Status Codes,DISCHARGE PRESSURE LIMITING
2234,68,YCAV YCIV Status Codes,FLOW SWITCH SHUTDOWN
2234,2,YCAV YCIV Status Codes,HIGH AMBIENT TEMPERATURE
2234,45,YCAV YCIV Status Codes,HIGH BASEPLATE TEMPERATURE
2234,10,YCAV YCIV Status Codes,HIGH DC BUS VOLTAGE
2234,39,YCAV YCIV Status Codes,HIGH DC BUS VOLTAGE
2234,28,YCAV YCIV Status Codes,HIGH DIFFERENTIAL OIL PRESSURE
2234,48,YCAV YCIV Status Codes,HIGH DISCHARGE PRESS (HARDWARE - HPCO)
2234,27,YCAV YCIV Status Codes,HIGH DISCHARGE PRESSURE (SOFTWARE)
2234,31,YCAV YCIV Status Codes,HIGH DISCHARGE TEMPERATURE
2234,49,YCAV YCIV Status Codes,HIGH FLASH TANK LEVEL
2234,42,YCAV YCIV Status Codes,HIGH MOTOR CURRENT
2234,36,YCAV YCIV Status Codes,HIGH MOTOR TEMPERATURE
2234,32,YCAV YCIV Status Codes,HIGH OIL TEMPERATURE
2234,13,YCAV YCIV Status Codes,HIGH VSD AMBIENT TEMPERATURE
2234,44,YCAV YCIV Status Codes,IGBT GATE DRIVER FAULT
2234,6,YCAV YCIV Status Codes,INVALID NUMBER OF COMPRESSORS SELECTED
2234,67,YCAV YCIV Status Codes,LOSS OF EXTERNAL COMMUNICATIONS
2234,1,YCAV YCIV Status Codes,LOW AMBIENT TEMPERATURE
2234,3,YCAV YCIV Status Codes,LOW CHILLED LIQUID TEMPERATURE
2234,11,YCAV YCIV Status Codes,LOW DC BUS VOLTAGE
2234,40,YCAV YCIV Status Codes,LOW DC BUS VOLTAGE
2234,29,YCAV YCIV Status Codes,LOW DIFFERENTIAL OIL PRESSURE
2234,51,YCAV YCIV Status Codes,LOW DISCHARGE SUPERHEAT
2234,35,YCAV YCIV Status Codes,LOW MOTOR CURRENT
2234,5,YCAV YCIV Status Codes,LOW RTC BATTERY VOLTAGE
2234,30,YCAV YCIV Status Codes,LOW SUCTION PRESSURE
2234,33,YCAV YCIV Status Codes,LOW SUCTION SUPERHEAT
2234,63,YCAV YCIV Status Codes,MANUAL OVERRIDE
2234,81,YCAV YCIV Status Codes,MOTOR CURRENT LIMITING
2234,17,YCAV YCIV Status Codes,MOTOR CURRENT OVERLOAD (HARDWARE)
2234,43,YCAV YCIV Status Codes,MOTOR CURRENT OVERLOAD (SOFTWARE)
2234,0,YCAV YCIV Status Codes,NO FAULTS
2234,74,YCAV YCIV Status Codes,NO RUN PERMISSIVE
2234,9,YCAV YCIV Status Codes,PRE-CHARGE DC BUS VOLTAGE IMBALANCE
2234,38,YCAV YCIV Status Codes,PRE-CHARGE DC BUS VOLTAGE IMBALANCE
2234,8,YCAV YCIV Status Codes,PRE-CHARGE LOW DC BUS VOLTAGE
2234,37,YCAV YCIV Status Codes,PRE-CHARGE LOW DC BUS VOLTAGE
2234,92,YCAV YCIV Status Codes,PULLDOWN MOTOR CURRENT LIMITING
2234,66,YCAV YCIV Status Codes,REMOTE CONTROLLED SHUTDOWN
2234,84,YCAV YCIV Status Codes,REMOTE MOTOR CURRENT LIMITING
2234,91,YCAV YCIV Status Codes,REMOTE SOUND LIMITING
2234,19,YCAV YCIV Status Codes,RESERVED 19
2234,20,YCAV YCIV Status Codes,RESERVED 20
2234,21,YCAV YCIV Status Codes,RESERVED 21
2234,22,YCAV YCIV Status Codes,RESERVED 22
2234,23,YCAV YCIV Status Codes,RESERVED 23
2234,24,YCAV YCIV Status Codes,RESERVED 24
2234,25,YCAV YCIV Status Codes,RESERVED 25
2234,26,YCAV YCIV Status Codes,RESERVED 26
2234,4,YCAV YCIV Status Codes,RESERVED 4
2234,52,YCAV YCIV Status Codes,RESERVED 52
2234,53,YCAV YCIV Status Codes,RESERVED 53
2234,54,YCAV YCIV Status Codes,RESERVED 54
2234,55,YCAV YCIV Status Codes,RESERVED 55
2234,56,YCAV YCIV Status Codes,RESERVED 56
2234,57,YCAV YCIV Status Codes,RESERVED 57
2234,58,YCAV YCIV Status Codes,RESERVED 58
2234,59,YCAV YCIV Status Codes,RESERVED 59
2234,60,YCAV YCIV Status Codes,RESERVED 60
2234,61,YCAV YCIV Status Codes,RESERVED 61
2234,62,YCAV YCIV Status Codes,RESERVED 62
2234,71,YCAV YCIV Status Codes,RESERVED 71
2234,72,YCAV YCIV Status Codes,RESERVED 72
2234,73,YCAV YCIV Status Codes,RESERVED 73
2234,82,YCAV YCIV Status Codes,RESERVED 82
2234,94,YCAV YCIV Status Codes,RESERVED 94
2234,95,YCAV YCIV Status Codes,RESERVED 95
2234,96,YCAV YCIV Status Codes,RESERVED 96
2234,34,YCAV YCIV Status Codes,SENSOR FAILURE
2234,70,YCAV YCIV Status Codes,SERIAL NUMBER SHUTDOWN
2234,14,YCAV YCIV Status Codes,SINGLE PHASE INPUT
2234,46,YCAV YCIV Status Codes,SINGLE PHASE INPUT
2234,89,YCAV YCIV Status Codes,SOUND LIMITING
2234,80,YCAV YCIV Status Codes,SUCTION PRESSURE LIMITING
2234,77,YCAV YCIV Status Codes,SYSTEM NOT RUNNING
2234,78,YCAV YCIV Status Codes,SYSTEM RUNNING
2234,85,YCAV YCIV Status Codes,SYSTEM SHUTTING DOWN
2234,76,YCAV YCIV Status Codes,SYSTEM SWITCH OFF
2234,65,YCAV YCIV Status Codes,UNIT SWITCH OFF
2234,87,YCAV YCIV Status Codes,VSD BASEPLATE TEMP LIMITING
2234,7,YCAV YCIV Status Codes,VSD COMMUNICATIONS FAILURE
2234,69,YCAV YCIV Status Codes,VSD COOLING SHUTDOWN
2234,88,YCAV YCIV Status Codes,VSD INTERNAL AMBIENT TEMP LIMITING
2234,16,YCAV YCIV Status Codes,VSD LOGIC BOARD FAULT
2234,15,YCAV YCIV Status Codes,VSD POWER SUPPLY FAULT
2234,86,YCAV YCIV Status Codes,VSD PRECHARGING
2234,47,YCAV YCIV Status Codes,VSD RUN SIGNAL FAULT
2140,1,YCWE Chiller Type,Brine
2140,0,YCWE Chiller Type,Standard
2142,0,YCWE Control Select,Manual EWT Control
2142,1,YCWE Control Select,Manual LWT Control
2071,1,YCWE Long Names,Brine Select
2071,22,YCWE Long Names,Chiller Condenser Pump Status
2071,24,YCWE Long Names,Chiller Condenser Water Valve Status
2071,16,YCWE Long Names,Chiller Cooling Tower Status
2071,19,YCWE Long Names,Chiller Entering Condenser Water Temperature
2071,17,YCWE Long Names,Chiller Entering Evaporator Water Temperature
2071,21,YCWE Long Names,Chiller Evaporator Pump Status
2071,23,YCWE Long Names,Chiller Evaporator Water Valve Status
2071,20,YCWE Long Names,Chiller Leaving Condenser Water Temperature
2071,18,YCWE Long Names,Chiller Leaving Evaporator Water Temperature
